SUID,BRENDA ID,CAZY Name,Class,Description,EC,Family,Gene Name,Genus,GO Term,HMP Body Site,HMP Oxygen,InterPro (Domain),InterPro (Family),InterPro (Homologous Superfamily),InterPro (Other),KEGG ID,Kingdom,name,NCBI IDs,Order,Organism,P01 gDNA,PATRIC ID,PDB,PFAM,Phylum,selected,Sequence Length,Sequence Source,shared name,Species,STRING ID,Superkingdom,Swissprot Description,Taxonomy ID,UniProt Annotation Status
1435518,,,Bacilli,6-phospho-beta-glucosidase ,,Enterococcaceae,DEQ24_09930,Enterococcus,,Skin|Gastrointestinal tract,"Aerobe,Not Specified,Facultative",IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3D1JD54,EMBL-CDS:HCE13043.1,Lactobacillales,Enterococcus sp.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,394,BLASTHIT,A0A3D1JD54,Enterococcus sp.,,Bacteria,,35783,TrEMBL
1435519,,,Coriobacteriia,Family 4 glycosyl hydrolase ,,Coriobacteriaceae,COLSTE_00754,Collinsella,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,,,,B6G9L3,GI:210160049|EMBL-CDS:EEA91020.1,Coriobacteriales,Collinsella stercoris DSM 13279.,FALSE,,,PF02056|PF11975,Actinobacteria,FALSE,321,BLASTHIT,B6G9L3,Collinsella stercoris DSM 13279,445975.COLSTE_00754,Bacteria,,445975,TrEMBL
1435522,,,Bacilli,6-phospho-beta-glucosidase ,3.2.1.86 {ECO:0000313|EMBL:COQ09087.1},Streptococcaceae,ERS020534_02986,Streptococcus,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Skin|Not Specified|Oral,"Anaerobe,Facultative",IPR022616,IPR001088,IPR015955,,,,A0A0U0NFV8,EMBL-CDS:COQ09087.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,,,PF11975,Firmicutes,FALSE,240,BLASTHIT,A0A0U0NFV8,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
1435523,,,Gammaproteobacteria,6-phospho-beta-glucosidase ,,Enterobacteriaceae,CGS27_24750,Enterobacter,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Airways|Skin|Not Specified,"Not Specified,Facultative",IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A267W5M2,EMBL-CDS:PAC67922.1,Enterobacterales,Enterobacter cloacae.,FALSE,,,PF02056|PF11975,Proteobacteria,FALSE,339,BLASTHIT,A0A267W5M2,Enterobacter cloacae,,Bacteria,,550,TrEMBL
1435524,,,Gammaproteobacteria,6-phospho-beta-glucosidase ,,Enterobacteriaceae,B4U35_26210,Klebsiella,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Airways|Skin,,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A2U0LFV7,EMBL-CDS:PVW56729.1,Enterobacterales,Klebsiella pneumoniae.,FALSE,,,PF02056|PF11975,Proteobacteria,FALSE,364,BLASTHIT,A0A2U0LFV7,Klebsiella pneumoniae,,Bacteria,,573,TrEMBL
1435560,,,Bacilli,6-phospho-beta-glucosidase ,3.2.1.86 {ECO:0000313|EMBL:CJN20574.1},Streptococcaceae,ERS022199_02737,Streptococcus,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Skin|Not Specified|Oral,"Anaerobe,Facultative",IPR022616,IPR001088,IPR015955,,,,A0A0T8MFE1,EMBL-CDS:CJN20574.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,,,PF11975,Firmicutes,FALSE,226,BLASTHIT,A0A0T8MFE1,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
1435562,,,Gammaproteobacteria,Chitobiose-specific 6-phospho-beta-glucosidase ChbF ,3.2.1.86 {ECO:0000313|EMBL:STV36404.1},Enterobacteriaceae,NCTC204_05962,Klebsiella,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Airways|Skin,,IPR022616,IPR001088,IPR015955|IPR036291,,,,A0A378BCM1,EMBL-CDS:STV36404.1,Enterobacterales,Klebsiella pneumoniae.,FALSE,,,PF02056|PF11975,Proteobacteria,FALSE,379,BLASTHIT,A0A378BCM1,Klebsiella pneumoniae,,Bacteria,,573,TrEMBL
1435580,,,Gammaproteobacteria,6-phospho-beta-glucosidase ,,Enterobacteriaceae,D9I34_23085,Escherichia,,Airways|Skin|Gastrointestinal tract|Not Specified|Urogenital tract,"Facultative,Not Specified",IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3L2QVI7,EMBL-CDS:MHT54875.1,Enterobacterales,Escherichia coli.,FALSE,,,PF02056|PF11975,Proteobacteria,FALSE,347,BLASTHIT,A0A3L2QVI7,Escherichia coli,,Bacteria,,562,TrEMBL
1435581,,,Gammaproteobacteria,6-phospho-beta-glucosidase ,,Enterobacteriaceae,BK400_26200,Escherichia,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Airways|Skin|Gastrointestinal tract|Not Specified|Urogenital tract,"Facultative,Not Specified",IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A1M2TU63,GI:1112875817|EMBL-CDS:OJS86604.1,Enterobacterales,Escherichia coli.,FALSE,,,PF02056|PF11975,Proteobacteria,FALSE,346,BLASTHIT,A0A1M2TU63,Escherichia coli,,Bacteria,,562,TrEMBL
1435588,,,Gammaproteobacteria,6-phospho-beta-glucosidase (Cellobiose-6-phosphate hydrolase) ,3.2.1.86 {ECO:0000313|EMBL:SPZ01212.1},Morganellaceae,NCTC10975_03856,Proteus,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Airways|Skin|Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A2X2BXP6,EMBL-CDS:SPZ01212.1,Enterobacterales,Proteus mirabilis.,FALSE,,,PF02056|PF11975,Proteobacteria,FALSE,294,BLASTHIT,A0A2X2BXP6,Proteus mirabilis,,Bacteria,,584,TrEMBL
1435596,,,Gammaproteobacteria,6-phospho-beta-glucosidase ,,Enterobacteriaceae,B4U25_12335,Klebsiella,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Airways|Skin,,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A2U0NXC1,EMBL-CDS:PVW86948.1,Enterobacterales,Klebsiella pneumoniae.,FALSE,,,PF02056|PF11975,Proteobacteria,FALSE,353,BLASTHIT,A0A2U0NXC1,Klebsiella pneumoniae,,Bacteria,,573,TrEMBL
1435604,,,Gammaproteobacteria,6-phospho-beta-glucosidase ,3.2.1.86 {ECO:0000313|EMBL:STW48436.1},Enterobacteriaceae,NCTC9617_05032,Klebsiella,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Airways|Skin,,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A378FUZ9,EMBL-CDS:STW48436.1,Enterobacterales,Klebsiella pneumoniae.,FALSE,,,PF02056|PF11975,Proteobacteria,FALSE,356,BLASTHIT,A0A378FUZ9,Klebsiella pneumoniae,,Bacteria,,573,TrEMBL
1435606,,,Erysipelotrichia,6-phospho-beta-glucosidase ,,Erysipelotrichaceae,DW242_16000,Erysipelatoclostridium,,Gastrointestinal tract,Anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,,,,A0A3E3AB75,GI:915471029|EMBL-CDS:RGC88064.1|REFSEQ:WP_050810562.1,Erysipelotrichales,Erysipelatoclostridium ramosum.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,427,BLASTHIT,A0A3E3AB75,Erysipelatoclostridium ramosum,,Bacteria,,1547,TrEMBL
1435607,,,Erysipelotrichia,Uncharacterized protein ,,Erysipelotrichaceae,HMPREF1021_01310,Coprobacillus,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,,,,G9R066,GI:365262430|EMBL-CDS:EHM92317.1,Erysipelotrichales,Coprobacillus sp. 3_3_56FAA.,FALSE,fig|665941.3.peg.1297,,PF02056|PF11975,Firmicutes,FALSE,425,BLASTHIT,G9R066,Coprobacillus sp. 3_3_56FAA,,Bacteria,,665941,TrEMBL
1435621,,,Gammaproteobacteria,Chitobiose-specific 6-phospho-beta-glucosidase ChbF ,3.2.1.86 {ECO:0000313|EMBL:SQC71614.1},Enterobacteriaceae,NCTC9601_06781,Klebsiella,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Airways|Skin,,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A2X3HKC3,EMBL-CDS:SQC71614.1,Enterobacterales,Klebsiella pneumoniae.,FALSE,,,PF02056|PF11975,Proteobacteria,FALSE,288,BLASTHIT,A0A2X3HKC3,Klebsiella pneumoniae,,Bacteria,,573,TrEMBL
1435622,,,Erysipelotrichia,Family 4 glycosyl hydrolase ,,Erysipelotrichaceae,CLORAM_00884,Erysipelatoclostridium,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,,,,B0N366,GI:167704309|EMBL-CDS:EDS18888.1,Erysipelotrichales,Erysipelatoclostridium ramosum DSM 1402.,TRUE,,,PF02056|PF11975,Firmicutes,FALSE,427,BLASTHIT,B0N366,Erysipelatoclostridium ramosum DSM 1402,445974.CLORAM_00884,Bacteria,,445974,TrEMBL
1435628,,,Gammaproteobacteria,Chitobiose-specific 6-phospho-beta-glucosidase ChbF ,3.2.1.86 {ECO:0000313|EMBL:SQC43622.1},Enterobacteriaceae,NCTC13465_02106,Klebsiella,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Airways|Skin,,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A2X3EIB0,EMBL-CDS:SQC43622.1,Enterobacterales,Klebsiella pneumoniae.,FALSE,,,PF02056|PF11975,Proteobacteria,FALSE,330,BLASTHIT,A0A2X3EIB0,Klebsiella pneumoniae,,Bacteria,,573,TrEMBL
1435630,,,Gammaproteobacteria,6-phospho-beta-glucosidase ,,Enterobacteriaceae,EAI46_11970,Escherichia,,Airways|Skin|Gastrointestinal tract|Not Specified|Urogenital tract,"Facultative,Not Specified",IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3L9I8C0,EMBL-CDS:RLY57788.1,Enterobacterales,Escherichia coli.,FALSE,,,PF02056|PF11975,Proteobacteria,FALSE,283,BLASTHIT,A0A3L9I8C0,Escherichia coli,,Bacteria,,562,TrEMBL
1435637,,,Gammaproteobacteria,6-phospho-beta-glucosidase ,,Enterobacteriaceae,EAI42_12025,Escherichia,,Airways|Skin|Gastrointestinal tract|Not Specified|Urogenital tract,"Facultative,Not Specified",IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3L9JH36,EMBL-CDS:RLY72728.1,Enterobacterales,Escherichia coli.,FALSE,,,PF02056|PF11975,Proteobacteria,FALSE,283,BLASTHIT,A0A3L9JH36,Escherichia coli,,Bacteria,,562,TrEMBL
1435643,,,Bacilli,6-phospho-beta-glucosidase ,,Listeriaceae,CQK21_16225,Listeria,,Gastrointestinal tract,Facultative,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3H1DCZ3,EMBL-CDS:MCQ97432.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,268,BLASTHIT,A0A3H1DCZ3,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
1435645,,,Bacilli,6-phospho-beta-glucosidase ,,Lactobacillaceae,OA78_0227,Lactobacillus,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,,IPR022616,IPR001088,IPR015955|IPR036291,,,,A0A0B2XQ09,GI:746022568|GI:734893923|EMBL-CDS:KHO13626.1|REFSEQ:WP_039098191.1,Lactobacillales,Lactobacillus curvatus.,FALSE,fig|28038.10.peg.193,,PF02056|PF11975,Firmicutes,FALSE,392,BLASTHIT,A0A0B2XQ09,Lactobacillus curvatus,,Bacteria,,28038,TrEMBL
1435648,,,Clostridia,6-phospho-beta-glucosidase ,3.2.1.86 {ECO:0000313|EMBL:CUQ62402.1},Lachnospiraceae,ERS852530_05944,Blautia,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,,,,A0A174XS76,EMBL-CDS:CUQ62402.1,Clostridiales,[Ruminococcus] torques.,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,418,BLASTHIT,A0A174XS76,[Ruminococcus] torques,,Bacteria,,33039,TrEMBL
1435652,,,Gammaproteobacteria,6-phospho-beta-glucosidase ,,Enterobacteriaceae,B4U21_33070,Klebsiella,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Airways|Skin,,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A210UUE5,GI:1206468038|EMBL-CDS:OWG01302.1,Enterobacterales,Klebsiella pneumoniae.,FALSE,,,PF02056|PF11975,Proteobacteria,FALSE,332,BLASTHIT,A0A210UUE5,Klebsiella pneumoniae,,Bacteria,,573,TrEMBL
1435681,,,Clostridia,Family 4 glycosyl hydrolase ,,Ruminococcaceae,CLOLEP_00736,,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,,,,A7VQA8,GI:489623837|GI:156869241|EMBL-CDS:EDO62613.1|REFSEQ:WP_003528277.1,Clostridiales,[Clostridium] leptum DSM 753.,TRUE,,,PF02056|PF11975,Firmicutes,FALSE,426,BLASTHIT,A7VQA8,[Clostridium] leptum DSM 753,428125.CLOLEP_00736,Bacteria,,428125,TrEMBL
1435694,,,Gammaproteobacteria,6-phospho-beta-glucosidase ,3.2.1.86 {ECO:0000313|EMBL:VDA25042.1},Enterobacteriaceae,BANRA_04087,Klebsiella,,Airways|Skin,,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3P5PG88,EMBL-CDS:VDA25042.1,Enterobacterales,Klebsiella pneumoniae.,FALSE,,,PF02056|PF11975,Proteobacteria,FALSE,321,BLASTHIT,A0A3P5PG88,Klebsiella pneumoniae,,Bacteria,,573,TrEMBL
1435703,,,Gammaproteobacteria,6-phospho-beta-glucosidase ,3.2.1.86 {ECO:0000313|EMBL:VCW27752.1},Enterobacteriaceae,BANRA_05405,Klebsiella,,Airways|Skin,,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A3P4IJJ4,EMBL-CDS:VCW27752.1,Enterobacterales,Klebsiella pneumoniae.,FALSE,,,PF02056|PF11975,Proteobacteria,FALSE,321,BLASTHIT,A0A3P4IJJ4,Klebsiella pneumoniae,,Bacteria,,573,TrEMBL
1435711,,,Gammaproteobacteria,6-phospho-beta-glucosidase ,3.2.1.86 {ECO:0000313|EMBL:SQC39735.1},Enterobacteriaceae,NCTC9128_05881,Klebsiella,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Airways|Skin,,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A2X3F0W0,EMBL-CDS:SQC39735.1,Enterobacterales,Klebsiella pneumoniae.,FALSE,,,PF02056|PF11975,Proteobacteria,FALSE,342,BLASTHIT,A0A2X3F0W0,Klebsiella pneumoniae,,Bacteria,,573,TrEMBL
1435715,,,Clostridia,Family 4 glycosyl hydrolase ,,Lachnospiraceae,CLOSTASPAR_00046,Lachnoclostridium,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,Obligate anaerobe,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,C0CSV2,GI:494978965|GI:225047582|EMBL-CDS:EEG57828.1|REFSEQ:WP_007704989.1,Clostridiales,[Clostridium] asparagiforme DSM 15981.,TRUE,,,PF02056|PF11975,Firmicutes,FALSE,432,BLASTHIT,C0CSV2,[Clostridium] asparagiforme DSM 15981,,Bacteria,,518636,TrEMBL
1435738,,,Gammaproteobacteria,Putative alpha-galactosidases/6-phospho-beta-glucosidases ,3.2.1.86 {ECO:0000313|EMBL:STT86108.1},Enterobacteriaceae,NCTC5047_07203,Klebsiella,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Airways|Skin,,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A377XTF4,EMBL-CDS:STT86108.1,Enterobacterales,Klebsiella pneumoniae.,FALSE,,,PF02056|PF11975,Proteobacteria,FALSE,321,BLASTHIT,A0A377XTF4,Klebsiella pneumoniae,,Bacteria,,573,TrEMBL
1435739,,,Gammaproteobacteria,6-phospho-beta-glucosidase ,3.2.1.86 {ECO:0000313|EMBL:STV71354.1},Enterobacteriaceae,NCTC11679_05120,Klebsiella,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Airways|Skin,,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A378CGS9,EMBL-CDS:STV71354.1,Enterobacterales,Klebsiella pneumoniae.,FALSE,,,PF02056|PF11975,Proteobacteria,FALSE,346,BLASTHIT,A0A378CGS9,Klebsiella pneumoniae,,Bacteria,,573,TrEMBL
1435757,,,Bacilli,6-phospho-beta-glucosidase ,,Enterococcaceae,EGW13_11450,Enterococcus,,Skin|Not Specified|Gastrointestinal tract,"Facultative,Not Specified",IPR022616,IPR001088,IPR015955|IPR036291,,,,A0A3N3MNU4,GI:989622447|GI:989630806|GI:498395532|EMBL-CDS:ROW94888.1|EMBL-CDS:ROX24257.1|EMBL-CDS:ROX33233.1|EMBL-CDS:ROX69308.1|EMBL-CDS:ROX96980.1|EMBL-CDS:ROY36951.1,Lactobacillales,Enterococcus faecalis ,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,425,BLASTHIT,A0A3N3MNU4,Enterococcus faecalis,,Bacteria,,1351,TrEMBL
1435783,,,Bacilli,Uncharacterized protein ,,Enterococcaceae,ELS84_1333,Enterococcus,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Skin|Not Specified|Gastrointestinal tract,"Facultative,Not Specified",IPR022616,IPR001088,IPR015955|IPR036291,,,,A0A1X3ALP4,GI:1185302142|GI:1011600792|GI:1185272527|GI:498515994|EMBL-CDS:OSH10686.1|REFSEQ:WP_010816074.1,Lactobacillales,Enterococcus faecalis ,FALSE,,,PF02056|PF11975,Firmicutes,FALSE,424,BLASTHIT,A0A1X3ALP4,Enterococcus faecalis,,Bacteria,,1351,TrEMBL
1435788,,,Gammaproteobacteria,6-phospho-beta-glucosidase (Cellobiose-6-phosphate hydrolase) ,3.2.1.86 {ECO:0000313|EMBL:SUC39087.1},Morganellaceae,NCTC11938_03378,Proteus,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Airways|Skin|Gastrointestinal tract,Facultative,,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A379GDL6,EMBL-CDS:SUC39087.1,Enterobacterales,Proteus mirabilis.,FALSE,,,PF02056,Proteobacteria,FALSE,239,BLASTHIT,A0A379GDL6,Proteus mirabilis,,Bacteria,,584,TrEMBL
1435814,,,Actinobacteria,Uncharacterized protein ,,Streptomycetaceae,HMPREF1486_04606,Streptomyces,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Gastrointestinal tract,,IPR022616,IPR001088,IPR015955|IPR036291,,,,S3BBL4,GI:512149149|GI:512668974|EMBL-CDS:EPD91647.1|REFSEQ:WP_016471455.1,Streptomycetales,Streptomyces sp. HPH0547.,FALSE,fig|1203592.3.peg.4639,,PF02056|PF11975,Actinobacteria,FALSE,421,BLASTHIT,S3BBL4,Streptomyces sp. HPH0547,,Bacteria,,1203592,TrEMBL
1435822,,,Gammaproteobacteria,Putative alpha-galactosidases/6-phospho-beta-glucosidases ,3.2.1.86 {ECO:0000313|EMBL:STT66918.1},Enterobacteriaceae,NCTC1936_03071,Klebsiella,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Airways|Skin,,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A377WZT0,EMBL-CDS:STT66918.1,Enterobacterales,Klebsiella pneumoniae.,FALSE,,,PF02056|PF11975,Proteobacteria,FALSE,331,BLASTHIT,A0A377WZT0,Klebsiella pneumoniae,,Bacteria,,573,TrEMBL
1435823,,,Gammaproteobacteria,Chitobiose-specific 6-phospho-beta-glucosidase ChbF ,3.2.1.86 {ECO:0000313|EMBL:STW39721.1},Enterobacteriaceae,NCTC9617_01251,Klebsiella,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Airways|Skin,,,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A378F3T5,EMBL-CDS:STW39721.1,Enterobacterales,Klebsiella pneumoniae.,FALSE,,,PF02056,Proteobacteria,FALSE,219,BLASTHIT,A0A378F3T5,Klebsiella pneumoniae,,Bacteria,,573,TrEMBL
1435864,,,Gammaproteobacteria,6-phospho-beta-glucosidase ,,Enterobacteriaceae,C6986_11035,Escherichia,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Airways|Skin|Gastrointestinal tract|Not Specified|Urogenital tract,"Facultative,Not Specified",,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A2T1MYN7,EMBL-CDS:PSG83064.1,Enterobacterales,Escherichia coli.,FALSE,,,PF02056,Proteobacteria,FALSE,214,BLASTHIT,A0A2T1MYN7,Escherichia coli,,Bacteria,,562,TrEMBL
1435897,,,Gammaproteobacteria,6-phospho-beta-glucosidase ,3.2.1.86 {ECO:0000313|EMBL:STM16007.1},Enterobacteriaceae,NCTC7922_02424,Escherichia,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Airways|Skin|Gastrointestinal tract|Not Specified|Urogenital tract,"Facultative,Not Specified",,IPR001088,IPR015955|IPR036291,,,,A0A377D4S4,EMBL-CDS:STM16007.1,Enterobacterales,Escherichia coli.,FALSE,,,PF02056,Proteobacteria,FALSE,235,BLASTHIT,A0A377D4S4,Escherichia coli,,Bacteria,,562,TrEMBL
1435905,,,Erysipelotrichia,6-phospho-beta-glucosidase ,,Erysipelotrichaceae,HMPREF0979_02236,Coprobacillus,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds,Gastrointestinal tract,Anaerobe,,IPR001088,IPR036291,IPR019802,,,A0A0J9BNF7,GI:887997831|EMBL-CDS:KMV77085.1,Erysipelotrichales,Coprobacillus sp. 8_1_38FAA.,FALSE,fig|450746.3.peg.2419,,PF02056,Firmicutes,FALSE,204,BLASTHIT,A0A0J9BNF7,Coprobacillus sp. 8_1_38FAA,,Bacteria,,450746,TrEMBL
1435924,,,Gammaproteobacteria,6-phospho-beta-glucosidase ,3.2.1.86 {ECO:0000313|EMBL:STU77898.1},Enterobacteriaceae,NCTC204_01226,Klebsiella,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Airways|Skin,,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A377ZNG3,EMBL-CDS:STU77898.1,Enterobacterales,Klebsiella pneumoniae.,FALSE,,,PF02056|PF11975,Proteobacteria,FALSE,308,BLASTHIT,A0A377ZNG3,Klebsiella pneumoniae,,Bacteria,,573,TrEMBL
1436089,,,Gammaproteobacteria,Putative alpha-galactosidases/6-phospho-beta-glucosidases ,3.2.1.86 {ECO:0000313|EMBL:STU84551.1},Enterobacteriaceae,NCTC10313_04053,Klebsiella,0008706 6-phospho-beta-glucosidase activity|0103047 methyl beta-D-glucoside 6-phosphate glucohydrolase activity|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Airways,,IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A377ZT14,EMBL-CDS:STU84551.1,Enterobacterales,Klebsiella pneumoniae subsp. ozaenae.,FALSE,,,PF02056|PF11975,Proteobacteria,FALSE,320,BLASTHIT,A0A377ZT14,Klebsiella pneumoniae subsp. ozaenae,,Bacteria,,574,TrEMBL
1436163,,,Gammaproteobacteria,6-phospho-beta-glucosidase ,,Enterobacteriaceae,CGS27_12015,Enterobacter,0004553 hydrolase activity  hydrolyzing O-glycosyl compounds|0016616 oxidoreductase activity  acting on the CH-OH group of donors  NAD or NADP as acceptor,Airways|Skin|Not Specified,"Not Specified,Facultative",IPR022616,IPR001088,IPR015955|IPR036291,IPR019802,,,A0A267WCA1,EMBL-CDS:PAC70245.1,Enterobacterales,Enterobacter cloacae.,FALSE,,,PF02056|PF11975,Proteobacteria,FALSE,267,BLASTHIT,A0A267WCA1,Enterobacter cloacae,,Bacteria,,550,TrEMBL
